Number,Word,Freq 1,Freq 1 (per mill),Freq 2,Freq 2 (per mill),+/-,Stat 1.,Stat 2.
18609,anrichten,250,2.55,94,1.11,+,1.2,52.56
18640,Kinderfreund,257,2.62,97,1.14,+,1.2,53.64
18618,iren,263,2.68,99,1.17,+,1.2,55.18
18607,comme,274,2.79,103,1.21,+,1.2,57.63
18611,gewächsen,303,3.09,114,1.34,+,1.2,63.63
18628,gewände,305,3.11,115,1.35,+,1.2,63.79
18639,VolkSunterricht,310,3.16,117,1.38,+,1.2,64.71
18596,Binde,317,3.23,119,1.4,+,1.2,66.85
18597,hungSrath,317,3.23,119,1.4,+,1.2,66.85
18603,Benediktiner,322,3.28,121,1.42,+,1.2,67.78
18600,Unterhaltungskosten,362,3.69,136,1.6,+,1.2,76.23
18614,Kei¬,380,3.87,143,1.68,+,1.2,79.77
18626,Stu-,382,3.89,144,1.7,+,1.2,79.93
18625,spendet,390,3.97,147,1.73,+,1.2,81.62
18630,bewahre,411,4.19,155,1.83,+,1.2,85.92
18643,altern,421,4.29,159,1.87,+,1.2,87.77
18595,Schuster,437,4.45,164,1.93,+,1.2,92.21
18599,Unsicher,450,4.58,169,1.99,+,1.2,94.82
18616,hervorbringt,457,4.65,172,2.03,+,1.2,95.9
18619,Einsam,478,4.87,180,2.12,+,1.2,100.21
18641,Herrlicher,506,5.15,191,2.25,+,1.2,105.6
18594,Hintern,501,5.1,188,2.21,+,1.2,105.73
18601,Hagel,543,5.53,204,2.4,+,1.2,114.34
18593,Töchtern,581,5.92,218,2.57,+,1.2,122.64
18612,perioden,901,9.18,339,3.99,+,1.2,189.19
18604,Schulstube,942,9.59,354,4.17,+,1.2,198.26
18605,Sorte,979,9.97,368,4.33,+,1.2,205.94
18637,wuchS,1060,10.79,400,4.71,+,1.2,221.34
18623,Ergriff,1059,10.78,399,4.7,+,1.2,221.79
18621,Passenden,1131,11.52,426,5.02,+,1.2,237.0
18602,Sinnlichen,1163,11.84,437,5.15,+,1.2,244.82
18629,entwickelte,1188,12.1,448,5.27,+,1.2,248.39
18627,richtete,1390,14.16,524,6.17,+,1.2,290.81
18622,Mütter,1622,16.52,611,7.19,+,1.2,339.83
18620,Predigten,1718,17.5,647,7.62,+,1.2,360.11
18610,deutschlands,1928,19.63,725,8.54,+,1.2,405.28
18613,ältere,2033,20.7,765,9.01,+,1.2,426.81
18608,bedeutender,2035,20.72,765,9.01,+,1.2,428.02
18617,Mehrzahl,4009,40.83,1509,17.77,+,1.2,841.19
18615,wörter,7081,72.11,2665,31.38,+,1.2,1486.13
18687,Schulvisitationen,216,2.2,82,0.97,+,1.19,44.59
18659,vorfand,219,2.23,83,0.98,+,1.19,45.35
18651,Bauwesen,222,2.26,84,0.99,+,1.19,46.12
18677,steigender,224,2.28,85,1.0,+,1.19,46.28
18678,unreinen,224,2.28,85,1.0,+,1.19,46.28
18658,Beobachte,227,2.31,86,1.01,+,1.19,47.04
18670,Jungfer,232,2.36,88,1.04,+,1.19,47.97
18671,Elements,232,2.36,88,1.04,+,1.19,47.97
18696,-si,234,2.38,89,1.05,+,1.19,48.13
18647,abzuschneiden,238,2.42,90,1.06,+,1.19,49.5
18686,eintraten,245,2.49,93,1.1,+,1.19,50.59
18675,sund,253,2.58,96,1.13,+,1.19,52.28
18654,roi,272,2.77,103,1.21,+,1.19,56.42
18683,wirksamen,274,2.79,104,1.22,+,1.19,56.58
18649,Porto,304,3.1,115,1.35,+,1.19,63.18
18672,San,319,3.25,121,1.42,+,1.19,65.96
18697,Prosynode,326,3.32,124,1.46,+,1.19,67.05
18661,Handarbeit,343,3.49,130,1.53,+,1.19,71.03
18673,SchullehrerS,348,3.54,132,1.55,+,1.19,71.95
18646,Stangen,381,3.88,144,1.7,+,1.19,79.32
18668,munition,385,3.92,146,1.72,+,1.19,79.64
18644,Märchen,397,4.04,150,1.77,+,1.19,82.7
18653,beurtheilten,399,4.06,151,1.78,+,1.19,82.86
18679,angesehensten,419,4.27,159,1.87,+,1.19,86.56
18657,Friedlich,425,4.33,161,1.9,+,1.19,88.09
18682,kranker,440,4.48,167,1.97,+,1.19,90.87
18662,ärztlichen,467,4.76,177,2.08,+,1.19,96.7
18652,durchgreifende,473,4.82,179,2.11,+,1.19,98.23
18676,Sattel,477,4.86,181,2.13,+,1.19,98.55
18669,Kindlich,501,5.1,190,2.24,+,1.19,103.63
18685,Inhaber,519,5.29,197,2.32,+,1.19,107.17
18693,repräsentirt,571,5.81,217,2.56,+,1.19,117.63
18694,Tasche,576,5.87,219,2.58,+,1.19,118.56
18665,derungen,699,7.12,265,3.12,+,1.19,144.67
18692,weinen,750,7.64,285,3.36,+,1.19,154.53
18656,Angekommen,800,8.15,303,3.57,+,1.19,165.88
18680,Lavin,809,8.24,307,3.61,+,1.19,167.13
18645,Tyrol,889,9.05,336,3.96,+,1.19,185.08
18655,Geometrische,940,9.57,356,4.19,+,1.19,194.94
18691,Stehend,1137,11.58,432,5.09,+,1.19,234.34
18667,Dankbar,1142,11.63,433,5.1,+,1.19,236.31
18688,freundlichen,1238,12.61,470,5.53,+,1.19,255.54
18690,Landvogt,1503,15.31,571,6.72,+,1.19,309.83
18666,Talent,1514,15.42,574,6.76,+,1.19,313.33
18681,innen,1531,15.59,581,6.84,+,1.19,316.27
18648,klaren,2144,21.83,811,9.55,+,1.19,445.66
18695,Günstig,3335,33.96,1268,14.93,+,1.19,686.44
18660,ChristuS,3628,36.95,1375,16.19,+,1.19,751.35
18663,jahrgang,4311,43.9,1634,19.24,+,1.19,892.65
18674,Besuchen,5657,57.61,2146,25.27,+,1.19,1169.46
18684,sätze,6502,66.21,2468,29.06,+,1.19,1342.64
18650,JahreS,14787,150.59,5595,65.88,+,1.19,3072.26
18725,erlosch,215,2.19,82,0.97,+,1.18,43.99
18735,geräumig,220,2.24,84,0.99,+,1.18,44.91
18756,Erschei,222,2.26,85,1.0,+,1.18,45.08
18701,sische,226,2.3,86,1.01,+,1.18,46.44
18723,sultate,236,2.4,90,1.06,+,1.18,48.29
18707,brin¬,239,2.43,91,1.07,+,1.18,49.06
18708,Redeten,239,2.43,91,1.07,+,1.18,49.06
18737,thierärzte,246,2.51,94,1.11,+,1.18,50.15
18704,erg,247,2.52,94,1.11,+,1.18,50.75
18752,abgeworfen,256,2.61,98,1.15,+,1.18,52.0
18747,Product,264,2.69,101,1.19,+,1.18,53.69
18705,Geistern,268,2.73,102,1.2,+,1.18,55.05
18721,organisiren,278,2.83,106,1.25,+,1.18,56.91
18746,reizt,298,3.03,114,1.34,+,1.18,60.61
18754,bloßem,303,3.09,116,1.37,+,1.18,61.54
18757,Befangen,316,3.22,121,1.42,+,1.18,64.16
18714,Mannigfaltigsten,315,3.21,120,1.41,+,1.18,64.59
18750,Androhung,324,3.3,124,1.46,+,1.18,65.85
18734,Saane,330,3.36,126,1.48,+,1.18,67.37
18702,Verhinderung,339,3.45,129,1.52,+,1.18,69.66
18703,Aberglaubens,339,3.45,129,1.52,+,1.18,69.66
18726,aufgeführten,388,3.95,148,1.74,+,1.18,79.36
18698,reger,389,3.96,148,1.74,+,1.18,79.96
18745,schnitte,400,4.07,153,1.8,+,1.18,81.38
18742,Män¬,416,4.24,159,1.87,+,1.18,84.76
18720,einfallen,438,4.46,167,1.97,+,1.18,89.66
18713,bedeckten,462,4.7,176,2.07,+,1.18,94.73
18727,abgelaufenen,464,4.73,177,2.08,+,1.18,94.9
18709,Gehend,499,5.08,190,2.24,+,1.18,102.42
18759,Becher,551,5.61,211,2.48,+,1.18,111.85
18724,keimen,548,5.58,209,2.46,+,1.18,112.12
18753,Trank,559,5.69,214,2.52,+,1.18,113.54
18733,Reuß,605,6.16,231,2.72,+,1.18,123.51
18751,Beiwohnen,614,6.25,235,2.77,+,1.18,124.77
18744,seife,617,6.28,236,2.78,+,1.18,125.53
18712,gasse,667,6.79,254,2.99,+,1.18,136.87
18728,Seligkeit,684,6.97,261,3.07,+,1.18,139.81
18717,Steinkohlen,732,7.45,279,3.29,+,1.18,149.95
18755,£,794,8.09,304,3.58,+,1.18,161.23
18741,ungünstigen,798,8.13,305,3.59,+,1.18,162.6
18715,raschen,811,8.26,309,3.64,+,1.18,166.25
18738,freiem,895,9.11,342,4.03,+,1.18,182.44
18716,Dreißig,1202,12.24,458,5.39,+,1.18,246.38
18700,Magen,1243,12.66,473,5.57,+,1.18,255.43
18710,Einlagen,1300,13.24,495,5.83,+,1.18,266.82
18736,forderte,1325,13.49,506,5.96,+,1.18,270.41
18740,schöpfung,1345,13.7,514,6.05,+,1.18,274.12
18730,auSzusprechen,1415,14.41,540,6.36,+,1.18,289.16
18719,Häufiger,1566,15.95,597,7.03,+,1.18,320.67
18718,Erzogen,1603,16.32,611,7.19,+,1.18,328.36
18699,christ,1640,16.7,624,7.35,+,1.18,337.08
18739,Vorüber,1680,17.11,642,7.56,+,1.18,342.42
18731,herrliche,2106,21.45,804,9.47,+,1.18,430.07
18743,BundeS,2469,25.14,944,11.12,+,1.18,502.73
18722,hiefür,2819,28.71,1075,12.66,+,1.18,576.92
18729,Stellte,4649,47.34,1774,20.89,+,1.18,950.26
18748,äußern,6414,65.32,2454,28.89,+,1.18,1304.32
18758,roM,7009,71.38,2684,31.6,+,1.18,1422.89
18749,Theilnahme,7488,76.26,2865,33.73,+,1.18,1522.64
18706,natürlich,8433,85.88,3210,37.8,+,1.18,1731.99
18760,herr,36983,376.62,14164,166.77,+,1.18,7507.58
18732,Bei,246581,2511.09,94145,1108.5,+,1.18,50434.58
18779,Montblanc,245,2.49,94,1.11,+,1.17,49.55
18768,Weinbergen,253,2.58,97,1.14,+,1.17,51.24
18792,Marx,255,2.6,98,1.15,+,1.17,51.4
18821,Liberaler,262,2.67,101,1.19,+,1.17,52.5
18793,zugemessen,268,2.73,103,1.21,+,1.17,54.02
18763,Mäß,274,2.79,105,1.24,+,1.17,55.54
18773,vergiftet,279,2.84,107,1.26,+,1.17,56.47
18774,festgesetzte,292,2.97,112,1.32,+,1.17,59.09
18764,Gaumen,300,3.06,115,1.35,+,1.17,60.78
18788,Waldstadt,302,3.08,116,1.37,+,1.17,60.94
18825,Hilf,319,3.25,123,1.45,+,1.17,63.89
18777,zösische,318,3.24,122,1.44,+,1.17,64.32
18778,Buchsee,318,3.24,122,1.44,+,1.17,64.32
18794,beurkunden,320,3.26,123,1.45,+,1.17,64.49
18799,logie,325,3.31,125,1.47,+,1.17,65.41
18810,Benützung,335,3.41,129,1.52,+,1.17,67.27
18785,lohnen,336,3.42,129,1.52,+,1.17,67.86
18771,gemischter,339,3.45,130,1.53,+,1.17,68.63
18780,Bauma,344,3.5,132,1.55,+,1.17,69.55
18805,geheimnisse,356,3.63,137,1.61,+,1.17,71.57
18809,Schütze,387,3.94,149,1.75,+,1.17,77.73
18813,Mechaniker,418,4.26,161,1.9,+,1.17,83.9
18803,ökonomischer,421,4.29,162,1.91,+,1.17,84.66
18826,Buchstabe,433,4.41,167,1.97,+,1.17,86.68
18775,wornach,438,4.46,168,1.98,+,1.17,88.63
18782,Texte,482,4.91,185,2.18,+,1.17,97.41
18806,kalenders,530,5.4,204,2.4,+,1.17,106.52
18819,Siegreich,597,6.08,230,2.71,+,1.17,119.77
18796,Schauspiel,619,6.3,238,2.8,+,1.17,124.67
18816,graue,636,6.48,245,2.88,+,1.17,127.62
18776,wechselt,636,6.48,244,2.87,+,1.17,128.64
18781,Barmherzigkeit,667,6.79,256,3.01,+,1.17,134.8
18790,überwunden,674,6.86,259,3.05,+,1.17,135.89
18791,unterdrückt,687,7.0,264,3.11,+,1.17,138.51
18802,jugendliche,694,7.07,267,3.14,+,1.17,139.6
18762,Hübsche,710,7.23,272,3.2,+,1.17,144.01
18807,Gesegnet,730,7.43,281,3.31,+,1.17,146.69
18765,fruchtbarer,733,7.46,281,3.31,+,1.17,148.48
18823,sol¬,747,7.61,288,3.39,+,1.17,149.64
18767,übte,759,7.73,291,3.43,+,1.17,153.71
18808,Ps,826,8.41,318,3.74,+,1.17,165.94
18770,erbaute,845,8.61,324,3.81,+,1.17,171.1
18795,hoffte,887,9.03,341,4.02,+,1.17,178.69
18820,hülse,937,9.54,361,4.25,+,1.17,187.96
18784,Aare,995,10.13,382,4.5,+,1.17,200.98
18800,Meinte,1157,11.78,445,5.24,+,1.17,232.87
18804,früchten,1159,11.8,446,5.25,+,1.17,233.04
18789,pensionen,1226,12.49,471,5.55,+,1.17,247.31
18824,Q.,1359,13.84,524,6.17,+,1.17,272.19
18783,trauben,1451,14.78,557,6.56,+,1.17,293.15
18798,Kreuz,1885,19.2,725,8.54,+,1.17,379.4
18812,Bedauern,2599,26.47,1001,11.79,+,1.17,521.7
18761,Forderung,2621,26.69,1004,11.82,+,1.17,531.74
18814,Genügen,3292,33.52,1268,14.93,+,1.17,660.71
18827,Christi,3311,33.72,1277,15.04,+,1.17,662.81
18811,bedeutenden,4469,45.51,1721,20.26,+,1.17,897.31
18817,Immerhin,4644,47.29,1789,21.06,+,1.17,931.82
18797,einwohnern,5029,51.21,1934,22.77,+,1.17,1012.47
18822,Auge,12259,124.84,4726,55.65,+,1.17,2456.35
18887,204.,224,2.28,87,1.02,+,1.16,44.22
18875,durchbrochen,232,2.36,90,1.06,+,1.16,45.91
18840,Fell,233,2.37,90,1.06,+,1.16,46.5
18831,Aufmerksame,241,2.45,93,1.1,+,1.16,48.19
18837,niebt,246,2.51,95,1.12,+,1.16,49.12
18881,auszuarbeiten,255,2.6,99,1.17,+,1.16,50.38
18858,Inventar,292,2.97,113,1.33,+,1.16,58.06
18870,sinnige,294,2.99,114,1.34,+,1.16,58.23
18844,Christen-,295,3.0,114,1.34,+,1.16,58.83
18879,mitgerechnet,304,3.1,118,1.39,+,1.16,60.09
18884,helm,327,3.33,127,1.5,+,1.16,64.56
18885,Jahrgange,327,3.33,127,1.5,+,1.16,64.56
18886,befestigte,327,3.33,127,1.5,+,1.16,64.56
18830,Heide,324,3.3,125,1.47,+,1.16,64.82
18846,Prachtvolle,326,3.32,126,1.48,+,1.16,64.99
18861,Kriechen,328,3.34,127,1.5,+,1.16,65.15
18874,abweichenden,330,3.36,128,1.51,+,1.16,65.32
18876,Anzug,335,3.41,130,1.53,+,1.16,66.25
18828,ausrichten,337,3.43,130,1.53,+,1.16,67.44
18834,entschuldigt,355,3.62,137,1.61,+,1.16,70.98
18860,Wetzikon,372,3.79,144,1.7,+,1.16,73.93
18855,Verunglückten,393,4.0,152,1.79,+,1.16,78.24
18862,},408,4.15,158,1.86,+,1.16,81.02
18883,Reiter,412,4.2,160,1.88,+,1.16,81.36
18869,Denkmäler,423,4.31,164,1.93,+,1.16,83.81
18878,Alveneu,438,4.46,170,2.0,+,1.16,86.59
18880,harz,492,5.01,191,2.25,+,1.16,97.22
18853,hingeben,543,5.53,210,2.47,+,1.16,108.11
18848,beliefen,600,6.11,232,2.73,+,1.16,119.51
18850,absterben,631,6.43,244,2.87,+,1.16,125.67
18838,L2,637,6.49,246,2.9,+,1.16,127.19
18841,Pflichterfüllung,717,7.3,277,3.26,+,1.16,143.05
18859,Bändchen,788,8.02,305,3.59,+,1.16,156.64
18847,Kulm,838,8.53,324,3.81,+,1.16,166.94
18863,Feuchtigkeit,958,9.76,371,4.37,+,1.16,190.23
18849,kA,1081,11.01,418,4.92,+,1.16,215.3
18882,Quadrat,1092,11.12,424,4.99,+,1.16,215.72
18868,~,1138,11.59,441,5.19,+,1.16,225.68
18865,abhänge,1278,13.01,495,5.83,+,1.16,253.7
18839,seits,1349,13.74,521,6.13,+,1.16,269.32
18873,Ausländer,1524,15.52,591,6.96,+,1.16,301.8
18836,institute,1609,16.39,621,7.31,+,1.16,321.65
18845,Handbuch,1762,17.94,681,8.02,+,1.16,351.27
18842,Bad,1861,18.95,719,8.47,+,1.16,371.27
18851,Beispielen,1867,19.01,722,8.5,+,1.16,371.77
18872,Schwarze,1947,19.83,755,8.89,+,1.16,385.61
18866,Fenster,1949,19.85,755,8.89,+,1.16,386.79
18829,ergab,2014,20.51,777,9.15,+,1.16,402.93
18877,Daneben,2221,22.62,862,10.15,+,1.16,439.12
18864,größtentheilS,2404,24.48,931,10.96,+,1.16,477.35
18854,Kund,2746,27.96,1062,12.5,+,1.16,546.73
18833,oberfläche,2910,29.63,1123,13.22,+,1.16,581.86
18871,erzählt,3479,35.43,1349,15.88,+,1.16,689.11
18852,die¬,4070,41.45,1574,18.53,+,1.16,810.4
18856,Breite,5866,59.74,2269,26.72,+,1.16,1167.59
18832,November,8111,82.6,3130,36.85,+,1.16,1621.99
18867,deutsche,11163,113.68,4325,50.92,+,1.16,2214.81
18904,uni-,234,2.38,91,1.07,+,1.15,46.08
18922,Anthropologie,236,2.4,92,1.08,+,1.15,46.25
18937,schicke,246,2.51,96,1.13,+,1.15,48.11
18890,gottlosen,260,2.65,101,1.19,+,1.15,51.31
18900,Rückreise,265,2.7,103,1.21,+,1.15,52.24
18893,allmählige,296,3.01,115,1.35,+,1.15,58.4
18909,Erfinden,311,3.17,121,1.42,+,1.15,61.19
18895,"1,5",314,3.2,122,1.44,+,1.15,61.95
18943,Schwager,320,3.26,125,1.47,+,1.15,62.46
18930,sionen,323,3.29,126,1.48,+,1.15,63.22
18940,Griechenlands,333,3.39,130,1.53,+,1.15,65.07
18902,ernten,342,3.48,133,1.57,+,1.15,67.35
18923,Salzburg,354,3.61,138,1.62,+,1.15,69.38
18925,Ju-,359,3.66,140,1.65,+,1.15,70.3
18915,Maximilian,362,3.69,141,1.66,+,1.15,71.06
18921,GeisteS-,367,3.74,143,1.68,+,1.15,71.99
18903,Regsamkeit,378,3.85,147,1.73,+,1.15,74.44
18914,süße,380,3.87,148,1.74,+,1.15,74.61
18891,Entlebuch,417,4.25,162,1.91,+,1.15,82.29
18907,Matth.,455,4.63,177,2.08,+,1.15,89.55
18894,geläute,471,4.8,183,2.15,+,1.15,92.92
18896,begeistert,489,4.98,190,2.24,+,1.15,96.46
18928,meisters,523,5.33,204,2.4,+,1.15,102.38
18929,gesetzten,664,6.76,259,3.05,+,1.15,129.98
18939,xii,743,7.57,290,3.41,+,1.15,145.25
18908,Getrost,784,7.98,305,3.59,+,1.15,154.28
18947,Landwehr,831,8.46,325,3.83,+,1.15,161.8
18889,Inneres,847,8.63,329,3.87,+,1.15,167.19
18933,schwierigen,956,9.74,373,4.39,+,1.15,187.03
18916,Geographische,991,10.09,386,4.54,+,1.15,194.54
18892,küsten,991,10.09,385,4.53,+,1.15,195.55
18946,Papstes,1005,10.23,393,4.63,+,1.15,195.73
18897,Schiefer,996,10.14,387,4.56,+,1.15,196.48
18888,Mitarbeiter,1017,10.36,395,4.65,+,1.15,200.78
18920,schafft,1037,10.56,404,4.76,+,1.15,203.48
18910,Bade,1061,10.8,413,4.86,+,1.15,208.55
18938,HinWeg,1089,11.09,425,5.0,+,1.15,212.94
18926,Gewann,1277,13.0,498,5.86,+,1.15,250.08
18945,Verehrung,1323,13.47,517,6.09,+,1.15,258.02
18912,mechanische,1338,13.63,521,6.13,+,1.15,262.82
18917,drückt,1430,14.56,557,6.56,+,1.15,280.71
18944,geschichten,1592,16.21,622,7.32,+,1.15,310.6
18927,bildeten,1605,16.34,626,7.37,+,1.15,314.22
18899,zeile,1809,18.42,703,8.28,+,1.15,356.75
18913,Rappen,2424,24.69,944,11.12,+,1.15,476.01
18924,erhöht,3111,31.68,1213,14.28,+,1.15,609.46
18936,roth,3211,32.7,1253,14.75,+,1.15,628.03
18942,Thätig,3277,33.37,1280,15.07,+,1.15,639.69
18901,Grafen,3306,33.67,1285,15.13,+,1.15,651.72
18918,Reformation,3358,34.2,1308,15.4,+,1.15,659.16
18932,sprecher,4209,42.86,1642,19.33,+,1.15,823.68
18898,verbreitung,4282,43.61,1664,19.59,+,1.15,844.49
18919,Blick,5260,53.57,2049,24.13,+,1.15,1032.39
18935,Lust,6571,66.92,2564,30.19,+,1.15,1285.39
18911,Religiösen,6804,69.29,2649,31.19,+,1.15,1336.92
18905,mutter,9285,94.56,3611,42.52,+,1.15,1828.4
18941,frei,10851,110.5,4238,49.9,+,1.15,2118.72
18934,Uhr,12591,128.22,4913,57.85,+,1.15,2463.1
18906,Thätigkeit,15183,154.62,5906,69.54,+,1.15,2988.73
18957,Passiren,227,2.31,89,1.05,+,1.14,43.98
18958,hauptsächlichste,227,2.31,89,1.05,+,1.14,43.98
18960,àu,232,2.36,91,1.07,+,1.14,44.91
18981,empfohlenen,239,2.43,94,1.11,+,1.14,46.01
18982,gleichwol,239,2.43,94,1.11,+,1.14,46.01
18953,Unfruchtbar,240,2.44,94,1.11,+,1.14,46.59
18965,Nachfolge,242,2.46,95,1.12,+,1.14,46.76
18987,134.,244,2.48,96,1.13,+,1.14,46.94
18992,ununterbrochenen,249,2.54,98,1.15,+,1.14,47.87
18956,belobt,250,2.55,98,1.15,+,1.14,48.45
18980,fühlbarer,267,2.72,105,1.24,+,1.14,51.41
18975,Thier-,285,2.9,112,1.32,+,1.14,54.96
18983,Anforderung,300,3.06,118,1.39,+,1.14,57.74
18967,verständig,326,3.32,128,1.51,+,1.14,62.97
18968,Athem,326,3.32,128,1.51,+,1.14,62.97
18985,Erobern,333,3.39,131,1.54,+,1.14,64.07
18976,Filiale,374,3.81,147,1.73,+,1.14,72.09
18972,begegnete,392,3.99,154,1.81,+,1.14,75.64
18986,reiben,427,4.35,168,1.98,+,1.14,82.14
18989,aufrichtige,460,4.68,181,2.13,+,1.14,88.47
18973,genannter,476,4.85,187,2.2,+,1.14,91.84
18966,gedenke,489,4.98,192,2.26,+,1.14,94.46
18950,Ell,516,5.25,202,2.38,+,1.14,100.27
18955,kranz,523,5.33,205,2.41,+,1.14,101.38
18993,Lire,592,6.03,233,2.74,+,1.14,113.8
18951,bestreiten,613,6.24,240,2.83,+,1.14,119.1
18994,Biographie,658,6.7,259,3.05,+,1.14,126.46
18964,eifriger,660,6.72,259,3.05,+,1.14,127.63
18991,absolut,864,8.8,340,4.0,+,1.14,166.14
18995,theoretische,945,9.62,372,4.38,+,1.14,181.59
18977,Droht,982,10.0,386,4.54,+,1.14,189.26
18962,flüssigkeit,1017,10.36,399,4.7,+,1.14,196.76
18963,beeren,1073,10.93,421,4.96,+,1.14,207.57
18949,Schlüssel,1224,12.46,479,5.64,+,1.14,238.02
18984,Horgen,1571,16.0,618,7.28,+,1.14,302.31
18997,Körperliche,1684,17.15,663,7.81,+,1.14,323.51
18990,bußen,1723,17.55,678,7.98,+,1.14,331.36
18979,kehrte,1732,17.64,681,8.02,+,1.14,333.62
18954,still,1779,18.12,697,8.21,+,1.14,345.15
18969,bauer,2579,26.26,1013,11.93,+,1.14,497.8
18959,Erinnerung,2703,27.53,1060,12.48,+,1.14,523.44
18974,licher,3810,38.8,1497,17.63,+,1.14,734.94
18952,familie,11744,119.6,4598,54.14,+,1.14,2281.86
18970,Stets,12966,132.04,5093,59.97,+,1.14,2502.8
19005,heißer,251,2.56,99,1.17,+,1.13,48.04
19020,Hausordnung,253,2.58,100,1.18,+,1.13,48.22
19023,Launen,258,2.63,102,1.2,+,1.13,49.14
19017,Gram¬,281,2.86,111,1.31,+,1.13,53.62
19027,Denker,316,3.22,125,1.47,+,1.13,60.12
19039,eise,318,3.24,126,1.48,+,1.13,60.3
19004,gesponnen,322,3.28,127,1.5,+,1.13,61.63
19007,Polizei-,327,3.33,129,1.52,+,1.13,62.56
19021,Nordwestlich,339,3.45,134,1.58,+,1.13,64.6
19033,Abbildung,346,3.52,137,1.61,+,1.13,65.7
19030,Positiv,379,3.86,150,1.77,+,1.13,72.03
19014,sümpfe,428,4.36,169,1.99,+,1.13,81.73
19029,metalle,614,6.25,243,2.86,+,1.13,116.7
19011,Christo,636,6.48,251,2.96,+,1.13,121.58
19012,vetter,674,6.86,266,3.13,+,1.13,128.84
19013,hügeln,684,6.97,270,3.18,+,1.13,130.7
19044,Geschöpfe,691,7.04,274,3.23,+,1.13,130.82
19034,Daheim,702,7.15,278,3.27,+,1.13,133.26
19043,Rauch,744,7.58,295,3.47,+,1.13,140.87
19003,eingesetzt,738,7.52,291,3.43,+,1.13,141.33
19022,Starkem,855,8.71,338,3.98,+,1.13,162.89
19006,organisirt,872,8.88,344,4.05,+,1.13,166.84
19016,vergleicht,914,9.31,361,4.25,+,1.13,174.45
19015,lebhafte,937,9.54,370,4.36,+,1.13,178.92
19038,Beseitigung,949,9.66,376,4.43,+,1.13,179.97
19009,zelnen,1219,12.41,481,5.66,+,1.13,233.12
19035,bedeutet,1260,12.83,499,5.88,+,1.13,239.16
19025,Blinden,1335,13.6,528,6.22,+,1.13,254.09
19041,geister,1355,13.8,537,6.32,+,1.13,256.82
19000,überaus,1401,14.27,552,6.5,+,1.13,268.73
19040,rothen,1696,17.27,672,7.91,+,1.13,321.6
19037,eigenthümliche,2037,20.74,807,9.5,+,1.13,386.37
19002,deiner,2050,20.88,808,9.51,+,1.13,392.93
19019,gebildete,2204,22.44,871,10.26,+,1.13,420.17
19010,VolkS-,2273,23.15,897,10.56,+,1.13,434.58
19026,regelmäßig,2632,26.8,1041,12.26,+,1.13,500.92
19018,Geradezu,2650,26.99,1047,12.33,+,1.13,505.45
19036,Bestanden,2865,29.18,1135,13.36,+,1.13,543.45
19008,Leider,7830,79.74,3089,36.37,+,1.13,1498.06
18998,heiligen,9362,95.34,3688,43.42,+,1.13,1796.52
18999,dagegen,28270,287.89,11138,131.14,+,1.13,5424.1
19073,Kategorien,236,2.4,94,1.11,+,1.12,44.27
19075,Heimwesen,251,2.56,100,1.18,+,1.12,47.06
19099,Historiker,253,2.58,101,1.19,+,1.12,47.24
19100,spar-,253,2.58,101,1.19,+,1.12,47.24
19101,besehen,253,2.58,101,1.19,+,1.12,47.24
19048,Verwundete,257,2.62,102,1.2,+,1.12,48.57
19062,interessirt,259,2.64,103,1.21,+,1.12,48.74
19077,Erleuchtung,261,2.66,104,1.22,+,1.12,48.92
19102,berufs-,263,2.68,105,1.24,+,1.12,49.1
19079,Keck,271,2.76,108,1.27,+,1.12,50.78
19052,Train,297,3.02,118,1.39,+,1.12,56.0
19087,Rechner,301,3.07,120,1.41,+,1.12,56.36
19054,Entsprechendes,312,3.18,124,1.46,+,1.12,58.79
19055,Harnisch,317,3.23,126,1.48,+,1.12,59.72
19069,feie,334,3.4,133,1.57,+,1.12,62.69
19092,sumpfigen,361,3.68,144,1.7,+,1.12,67.51
19096,Nous,381,3.88,152,1.79,+,1.12,71.23
19060,Vermittler,420,4.28,167,1.97,+,1.12,79.07
19086,dei,444,4.52,177,2.08,+,1.12,83.14
19070,Staatsbehörden,462,4.7,184,2.17,+,1.12,86.68
19066,Grundzüge,470,4.79,187,2.2,+,1.12,88.36
19067,89.,480,4.89,191,2.25,+,1.12,90.22
19047,wirkenden,509,5.18,202,2.38,+,1.12,96.2
19064,selbstständige,523,5.33,208,2.45,+,1.12,98.41
19053,Sparsam,536,5.46,213,2.51,+,1.12,101.03
19080,beiträgt,547,5.57,218,2.57,+,1.12,102.49
19046,beliebte,572,5.83,227,2.67,+,1.12,108.11
19084,Valentin,587,5.98,234,2.76,+,1.12,109.92
19074,sank,615,6.26,245,2.88,+,1.12,115.32
19098,Prag,664,6.76,265,3.12,+,1.12,124.05
19078,Planeten,670,6.82,267,3.14,+,1.12,125.55
19050,sack,715,7.28,284,3.34,+,1.12,134.89
19057,geringerer,722,7.35,287,3.38,+,1.12,136.0
19058,jährlicher,722,7.35,287,3.38,+,1.12,136.0
19063,Gewinnung,777,7.91,309,3.64,+,1.12,146.23
19068,saal,874,8.9,348,4.1,+,1.12,164.07
19056,gesteigert,878,8.94,349,4.11,+,1.12,165.4
19065,rade,880,8.96,350,4.12,+,1.12,165.57
19049,Nachmittag,1035,10.54,411,4.84,+,1.12,195.37
