Number;Word;Freq 1;Freq 1 (per mill);Freq 2;Freq 2 (per mill);+/-;Stat 1.;Stat 2.
3558;Krankenpflege;362;3.69;21;0.25;+;3.9;320.7
3559;Bew„sserung;413;4.21;24;0.28;+;3.9;365.7
3560;hinzuweisen;450;4.58;26;0.31;+;3.9;399.11
3561;Berufsbildung;637;6.49;37;0.44;+;3.9;564.12
3562;hervortreten;933;9.5;54;0.64;+;3.9;827.08
3563;Buol;1210;12.32;70;0.82;+;3.9;1072.78
3564;Beáten;1674;17.05;97;1.14;+;3.9;1483.49
3565;ausgebildeter;86;0.88;5;0.06;+;3.89;76.14
3566;balte;86;0.88;5;0.06;+;3.89;76.14
3567;bewegter;86;0.88;5;0.06;+;3.89;76.14
3568;Blasse;86;0.88;5;0.06;+;3.89;76.14
3569;gelftet;86;0.88;5;0.06;+;3.89;76.14
3570;Gutenberg;86;0.88;5;0.06;+;3.89;76.14
3571;h”hne;86;0.88;5;0.06;+;3.89;76.14
3572;Hohenheim;86;0.88;5;0.06;+;3.89;76.14
3573;verweilten;86;0.88;5;0.06;+;3.89;76.14
3574;vorgeschriebener;86;0.88;5;0.06;+;3.89;76.14
3575;einzufallen;103;1.05;6;0.07;+;3.89;91.14
3576;H„usler;103;1.05;6;0.07;+;3.89;91.14
3577;sanf;103;1.05;6;0.07;+;3.89;91.14
3578;Bediensteten;120;1.22;7;0.08;+;3.89;106.14
3579;europ„isches;120;1.22;7;0.08;+;3.89;106.14
3580;M„nnliches;137;1.4;8;0.09;+;3.89;121.15
3581;Staatsdienste;154;1.57;9;0.11;+;3.89;136.15
3582;Pflanzendecke;171;1.74;10;0.12;+;3.89;151.15
3583;drsen;171;1.74;10;0.12;+;3.89;151.15
3584;Basel-Land;188;1.91;11;0.13;+;3.89;166.15
3585;Anbete;189;1.92;11;0.13;+;3.89;167.28
3586;geschtzten;274;2.79;16;0.19;+;3.89;242.29
3587;Giftpflanzen;291;2.96;17;0.2;+;3.89;257.29
3588;Volkslebens;325;3.31;19;0.22;+;3.89;287.3
3589;Bundstag;361;3.68;21;0.25;+;3.89;319.56
3590;Stundenplan;411;4.19;24;0.28;+;3.89;363.44
3591;Palast;532;5.42;31;0.37;+;3.89;470.71
3592;¯om;874;8.9;51;0.6;+;3.89;773.01
3593;vorlagen;877;8.93;51;0.6;+;3.89;776.41
3594;Cacao;51;0.52;3;0.04;+;3.88;45
3595;D‚partement;51;0.52;3;0.04;+;3.88;45
3596;Elmiger;51;0.52;3;0.04;+;3.88;45
3597;erzbisch”fl;51;0.52;3;0.04;+;3.88;45
3598;feuerfeste;51;0.52;3;0.04;+;3.88;45
3599;Fundation;51;0.52;3;0.04;+;3.88;45
3600;geb„rden;51;0.52;3;0.04;+;3.88;45
3601;ger„uschvollen;51;0.52;3;0.04;+;3.88;45
3602;30V;51;0.52;3;0.04;+;3.88;45
3603;502.;51;0.52;3;0.04;+;3.88;45
3604;72,000;51;0.52;3;0.04;+;3.88;45
3605;Acuáere;51;0.52;3;0.04;+;3.88;45
3606;Priorin;51;0.52;3;0.04;+;3.88;45
3607;Ps„ffikon;51;0.52;3;0.04;+;3.88;45
3608;Rathschluá;51;0.52;3;0.04;+;3.88;45
3609;Ryf;51;0.52;3;0.04;+;3.88;45
3610;Salis-Zizers;51;0.52;3;0.04;+;3.88;45
3611;Sch”pfungsgeschichte;51;0.52;3;0.04;+;3.88;45
3612;Staatsbank;51;0.52;3;0.04;+;3.88;45
3613;statutenª;51;0.52;3;0.04;+;3.88;45
3614;striellen;51;0.52;3;0.04;+;3.88;45
3615;uj;51;0.52;3;0.04;+;3.88;45
3616;verhalf;51;0.52;3;0.04;+;3.88;45
3617;verharrt;51;0.52;3;0.04;+;3.88;45
3618;vernagelt;51;0.52;3;0.04;+;3.88;45
3619;versammeltem;51;0.52;3;0.04;+;3.88;45
3620;Vortheilhaftes;51;0.52;3;0.04;+;3.88;45
3621;werfend;51;0.52;3;0.04;+;3.88;45
3622;Ziegeld„chern;51;0.52;3;0.04;+;3.88;45
3623;hydraulischen;51;0.52;3;0.04;+;3.88;45
3624;Inkorporation;51;0.52;3;0.04;+;3.88;45
3625;iNu;51;0.52;3;0.04;+;3.88;45
3626;Kappeler;51;0.52;3;0.04;+;3.88;45
3627;Klasseneintheilung;51;0.52;3;0.04;+;3.88;45
3628;Laienschwestern;51;0.52;3;0.04;+;3.88;45
3629;lauem;51;0.52;3;0.04;+;3.88;45
3630;ligionsunterricht;51;0.52;3;0.04;+;3.88;45
3631;Mcl;51;0.52;3;0.04;+;3.88;45
3632;pourrait;51;0.52;3;0.04;+;3.88;45
3633;ckel;68;0.69;4;0.05;+;3.88;60.01
3634;Haushalter;68;0.69;4;0.05;+;3.88;60.01
3635;Besch„ftigungsarten;68;0.69;4;0.05;+;3.88;60.01
3636;rhetorische;68;0.69;4;0.05;+;3.88;60.01
3637;sereine;68;0.69;4;0.05;+;3.88;60.01
3638;stantismus;68;0.69;4;0.05;+;3.88;60.01
3639;treuherzig;68;0.69;4;0.05;+;3.88;60.01
3640;verschlechtert;68;0.69;4;0.05;+;3.88;60.01
3641;Wintermonaten;68;0.69;4;0.05;+;3.88;60.01
3642;Kreisbogens;68;0.69;4;0.05;+;3.88;60.01
3643;ll4;68;0.69;4;0.05;+;3.88;60.01
3644;Oberhaus;68;0.69;4;0.05;+;3.88;60.01
3645;2V2;85;0.87;5;0.06;+;3.88;75.01
3646;asbest;85;0.87;5;0.06;+;3.88;75.01
3647;umzugestalten;85;0.87;5;0.06;+;3.88;75.01
3648;Hufeisen;85;0.87;5;0.06;+;3.88;75.01
3649;manigfaltigen;85;0.87;5;0.06;+;3.88;75.01
3650;mannigfaltigste;85;0.87;5;0.06;+;3.88;75.01
3651;ErzichungSrathe;102;1.04;6;0.07;+;3.88;90.01
3652;Abwegen;102;1.04;6;0.07;+;3.88;90.01
3653;Memorirt;102;1.04;6;0.07;+;3.88;90.01
3654;Eigenschaftswort;119;1.21;7;0.08;+;3.88;105.01
3655;feierlichem;119;1.21;7;0.08;+;3.88;105.01
3656;Konventual;119;1.21;7;0.08;+;3.88;105.01
3657;Deficits;136;1.38;8;0.09;+;3.88;120.01
3658;Unterland;136;1.38;8;0.09;+;3.88;120.01
3659;Kleie;136;1.38;8;0.09;+;3.88;120.01
3660;Ordinari;136;1.38;8;0.09;+;3.88;120.01
3661;Gesellig;170;1.73;10;0.12;+;3.88;150.02
3662;Raute;187;1.9;11;0.13;+;3.88;165.02
3663;P„ª;204;2.08;12;0.14;+;3.88;180.02
3664;gemeinschaftª;221;2.25;13;0.15;+;3.88;195.02
3665;bion;221;2.25;13;0.15;+;3.88;195.02
3666;eáen;222;2.26;13;0.15;+;3.88;196.15
3667;Peª;222;2.26;13;0.15;+;3.88;196.15
3668;Lyceum;255;2.6;15;0.18;+;3.88;225.02
3669;auffaát;256;2.61;15;0.18;+;3.88;226.16
3670;Subjektes;256;2.61;15;0.18;+;3.88;226.16
3671;Bewirthschaftung;341;3.47;20;0.24;+;3.88;301.16
3672;Landeskirche;425;4.33;25;0.29;+;3.88;375.04
3673;Lehrerpersonal;442;4.5;26;0.31;+;3.88;390.04
3674;alters-;443;4.51;26;0.31;+;3.88;391.17
3675;Kochsalz;476;4.85;28;0.33;+;3.88;420.04
3676;Dieábach;579;5.9;34;0.4;+;3.88;511.19
3677;Misor;917;9.34;54;0.64;+;3.88;808.96
3678;fraglichen;1263;12.86;74;0.87;+;3.88;1115.78
3679;lehrerin;1970;20.06;116;1.37;+;3.88;1737.93
3680;verwachsenen;118;1.2;7;0.08;+;3.87;103.88
3681;vorgefhrten;118;1.2;7;0.08;+;3.87;103.88
3682;Metzgern;118;1.2;7;0.08;+;3.87;103.88
3683;eVE;118;1.2;7;0.08;+;3.87;103.88
3684;375.;135;1.37;8;0.09;+;3.87;118.88
3685;dreij„hriger;135;1.37;8;0.09;+;3.87;118.88
3686;Zuckerrohr;135;1.37;8;0.09;+;3.87;118.88
3687;Opium;169;1.72;10;0.12;+;3.87;148.88
3688;Mittagsmahl;203;2.07;12;0.14;+;3.87;178.89
3689;Anstellungen;220;2.24;13;0.15;+;3.87;193.89
3690;Urkantone;220;2.24;13;0.15;+;3.87;193.89
3691;msª;271;2.76;16;0.19;+;3.87;238.89
3692;Bezugnahme;271;2.76;16;0.19;+;3.87;238.89
3693;gleichnisse;322;3.28;19;0.22;+;3.87;283.9
3694;herzoglichen;354;3.61;21;0.25;+;3.87;311.64
3695;-12;372;3.79;22;0.26;+;3.87;327.77
3696;Mutten;507;5.16;30;0.35;+;3.87;446.65
3697;Satzband;575;5.86;34;0.4;+;3.87;506.66
3698;heulend;67;0.68;4;0.05;+;3.86;58.88
3699;indifferente;67;0.68;4;0.05;+;3.86;58.88
3700;Katechismusfragen;67;0.68;4;0.05;+;3.86;58.88
3701;Menschengeist;67;0.68;4;0.05;+;3.86;58.88
3702;minare;67;0.68;4;0.05;+;3.86;58.88
3703;Ethnographie;67;0.68;4;0.05;+;3.86;58.88
3704;Foppa;67;0.68;4;0.05;+;3.86;58.88
3705;S„ngerin;67;0.68;4;0.05;+;3.86;58.88
3706;Steigbgel;67;0.68;4;0.05;+;3.86;58.88
3707;unausgesetzter;67;0.68;4;0.05;+;3.86;58.88
3708;Unterporta;67;0.68;4;0.05;+;3.86;58.88
3709;Wnschenswerther;67;0.68;4;0.05;+;3.86;58.88
3710;X3;67;0.68;4;0.05;+;3.86;58.88
3711;Zuh„lt;67;0.68;4;0.05;+;3.86;58.88
3712;<u;67;0.68;4;0.05;+;3.86;58.88
3713;Alkohol;67;0.68;4;0.05;+;3.86;58.88
3714;K”nz;84;0.86;5;0.06;+;3.86;73.88
3715;Nagelfluh;84;0.86;5;0.06;+;3.86;73.88
3716;Oud;84;0.86;5;0.06;+;3.86;73.88
3717;Christenlehren;84;0.86;5;0.06;+;3.86;73.88
3718;darvon;84;0.86;5;0.06;+;3.86;73.88
3719;Gterpreise;84;0.86;5;0.06;+;3.86;73.88
3720;Grundbedingungen;84;0.86;5;0.06;+;3.86;73.88
3721;413.;84;0.86;5;0.06;+;3.86;73.88
3722;Bautzen;84;0.86;5;0.06;+;3.86;73.88
3723;Berzeichniá;84;0.86;5;0.06;+;3.86;73.88
3724;braves;84;0.86;5;0.06;+;3.86;73.88
3725;ratte;84;0.86;5;0.06;+;3.86;73.88
3726;Salzmagazin;84;0.86;5;0.06;+;3.86;73.88
3727;Sobn;84;0.86;5;0.06;+;3.86;73.88
3728;Spnode;84;0.86;5;0.06;+;3.86;73.88
3729;hingerafft;101;1.03;6;0.07;+;3.86;88.88
3730;K”rperkraft;101;1.03;6;0.07;+;3.86;88.88
3731;nothwendigerweise;101;1.03;6;0.07;+;3.86;88.88
3732;Schulstunde;101;1.03;6;0.07;+;3.86;88.88
3733;Valtanna;101;1.03;6;0.07;+;3.86;88.88
3734;Grundrisse;134;1.36;8;0.09;+;3.86;117.75
3735;Braust;134;1.36;8;0.09;+;3.86;117.75
3736;schtzen-;151;1.54;9;0.11;+;3.86;132.75
3737;Elsbeth;151;1.54;9;0.11;+;3.86;132.75
3738;Masern;151;1.54;9;0.11;+;3.86;132.75
3739;Nachlesen;151;1.54;9;0.11;+;3.86;132.75
3740;Industrieschulen;168;1.71;10;0.12;+;3.86;147.75
3741;Mediationszeit;185;1.88;11;0.13;+;3.86;162.75
3742;158.;201;2.05;12;0.14;+;3.86;176.63
3743;gr”ª;202;2.06;12;0.14;+;3.86;177.76
3744;Leiber;219;2.23;13;0.15;+;3.86;192.76
3745;Ihne;251;2.56;15;0.18;+;3.86;220.5
3746;nachhaltige;251;2.56;15;0.18;+;3.86;220.5
3747;dreiª;252;2.57;15;0.18;+;3.86;221.63
3748;Thierwelt;302;3.08;18;0.21;+;3.86;265.5
3749;worben;572;5.83;34;0.4;+;3.86;503.27
3750;CtS;1783;18.16;106;1.25;+;3.86;1568.68
3751;Hooker;50;0.51;3;0.04;+;3.85;43.87
3752;IIV;50;0.51;3;0.04;+;3.85;43.87
3753;Kirchgasse;50;0.51;3;0.04;+;3.85;43.87
3754;mometer;50;0.51;3;0.04;+;3.85;43.87
3755;Pigneu;50;0.51;3;0.04;+;3.85;43.87
3756;Viehschau;50;0.51;3;0.04;+;3.85;43.87
3757;visita-;50;0.51;3;0.04;+;3.85;43.87
3758;Wollcrau;50;0.51;3;0.04;+;3.85;43.87
3759;zuschaffen;50;0.51;3;0.04;+;3.85;43.87
3760;zutheilte;50;0.51;3;0.04;+;3.85;43.87
3761;ranten;50;0.51;3;0.04;+;3.85;43.87
3762;Schnepfe;50;0.51;3;0.04;+;3.85;43.87
3763;stammung;50;0.51;3;0.04;+;3.85;43.87
3764;statteten;50;0.51;3;0.04;+;3.85;43.87
3765;Trauer-;50;0.51;3;0.04;+;3.85;43.87
3766;Verfahrungsarten;50;0.51;3;0.04;+;3.85;43.87
3767;/zz;50;0.51;3;0.04;+;3.85;43.87
3768;524.;50;0.51;3;0.04;+;3.85;43.87
3769;7V2;50;0.51;3;0.04;+;3.85;43.87
3770;Bemerkenswerthes;50;0.51;3;0.04;+;3.85;43.87
3771;billigermaáen;50;0.51;3;0.04;+;3.85;43.87
3772;Congruenz;50;0.51;3;0.04;+;3.85;43.87
3773;Di”cesen;50;0.51;3;0.04;+;3.85;43.87
3774;Fenner;50;0.51;3;0.04;+;3.85;43.87
3775;gen„ht;50;0.51;3;0.04;+;3.85;43.87
3776;Harrend;50;0.51;3;0.04;+;3.85;43.87
3777;Heiden-;50;0.51;3;0.04;+;3.85;43.87
3778;Nationalkirche;100;1.02;6;0.07;+;3.85;87.75
3779;Zeigefinger;100;1.02;6;0.07;+;3.85;87.75
3780;Schnepfen;100;1.02;6;0.07;+;3.85;87.75
3781;Seifen;100;1.02;6;0.07;+;3.85;87.75
3782;Verkrzte;100;1.02;6;0.07;+;3.85;87.75
3783;angerufene;100;1.02;6;0.07;+;3.85;87.75
3784;Gener„le;100;1.02;6;0.07;+;3.85;87.75
3785;Feuerkugeln;117;1.19;7;0.08;+;3.85;102.75
3786;gregorianischen;117;1.19;7;0.08;+;3.85;102.75
3787;ZorneS;150;1.53;9;0.11;+;3.85;131.62
3788;B„rlocher;150;1.53;9;0.11;+;3.85;131.62
3789;wollenzeug;167;1.7;10;0.12;+;3.85;146.62
3790;Lebensbilder;184;1.87;11;0.13;+;3.85;161.62
3791;Pomp;184;1.87;11;0.13;+;3.85;161.62
3792;Dienstjahren;184;1.87;11;0.13;+;3.85;161.62
3793;bebauen;200;2.04;12;0.14;+;3.85;175.49
3794;moderne;383;3.9;23;0.27;+;3.85;335.99
3795;Naturk”rper;551;5.61;33;0.39;+;3.85;483.74
3796;6V;619;6.3;37;0.44;+;3.85;543.75
3797;Nordostwind;83;0.85;5;0.06;+;3.84;72.75
3798;Dramen;83;0.85;5;0.06;+;3.84;72.75
3799;Gletschereis;83;0.85;5;0.06;+;3.84;72.75
3800;Batavia;83;0.85;5;0.06;+;3.84;72.75
3801;beigeordneten;116;1.18;7;0.08;+;3.84;101.62
3802;Haydn;116;1.18;7;0.08;+;3.84;101.62
3803;wahlª;149;1.52;9;0.11;+;3.84;130.49
3804;letztverflossenen;166;1.69;10;0.12;+;3.84;145.49
3805;Korrektionen;182;1.85;11;0.13;+;3.84;159.36
3806;Techniker;380;3.87;23;0.27;+;3.84;332.6
3807;Jahresbeitrag;513;5.22;31;0.37;+;3.84;449.22
3808;r”thlich;548;5.58;33;0.39;+;3.84;480.35
3809;Fortschrittes;645;6.57;39;0.46;+;3.84;564.71
3810;Piz;1634;16.64;99;1.17;+;3.84;1429.77
3811;Lehrerinnen;3836;39.06;231;2.72;+;3.84;3362.52
3812;idre;66;0.67;4;0.05;+;3.83;57.75
3813;Julianischen;66;0.67;4;0.05;+;3.83;57.75
3814;KantonStheiles;66;0.67;4;0.05;+;3.83;57.75
3815;entfremdete;66;0.67;4;0.05;+;3.83;57.75
3816;Gebildetere;66;0.67;4;0.05;+;3.83;57.75
3817;H„utchen;66;0.67;4;0.05;+;3.83;57.75
3818;Wetª;66;0.67;4;0.05;+;3.83;57.75
3819;Ank”mmling;66;0.67;4;0.05;+;3.83;57.75
3820;ausgewiesenen;66;0.67;4;0.05;+;3.83;57.75
3821;Ausleihen;66;0.67;4;0.05;+;3.83;57.75
3822;ausreden;66;0.67;4;0.05;+;3.83;57.75
3823;Budner;66;0.67;4;0.05;+;3.83;57.75
3824;Programmen;66;0.67;4;0.05;+;3.83;57.75
3825;Schadhafte;66;0.67;4;0.05;+;3.83;57.75
3826;schenbildung;66;0.67;4;0.05;+;3.83;57.75
3827;Schluck;66;0.67;4;0.05;+;3.83;57.75
3828;Th”rigen;66;0.67;4;0.05;+;3.83;57.75
3829;Turnus;66;0.67;4;0.05;+;3.83;57.75
3830;UHU;66;0.67;4;0.05;+;3.83;57.75
3831;herzogl;82;0.84;5;0.06;+;3.83;71.62
3832;I8ZZ;82;0.84;5;0.06;+;3.83;71.62
3833;Pfg.;82;0.84;5;0.06;+;3.83;71.62
3834;poltern;82;0.84;5;0.06;+;3.83;71.62
3835;Schieáe;82;0.84;5;0.06;+;3.83;71.62
3836;vention;82;0.84;5;0.06;+;3.83;71.62
3837;389.;82;0.84;5;0.06;+;3.83;71.62
3838;abendl„ndischen;82;0.84;5;0.06;+;3.83;71.62
3839;Asphalt;82;0.84;5;0.06;+;3.83;71.62
3840;Dampfboot;82;0.84;5;0.06;+;3.83;71.62
3841;gerufene;82;0.84;5;0.06;+;3.83;71.62
3842;Litanei;99;1.01;6;0.07;+;3.83;86.62
3843;H„ring;99;1.01;6;0.07;+;3.83;86.62
3844;zusammenf„llt;99;1.01;6;0.07;+;3.83;86.62
3845;Preuáisch;99;1.01;6;0.07;+;3.83;86.62
3846;schiffbare;99;1.01;6;0.07;+;3.83;86.62
3847;Urpl”tzlich;99;1.01;6;0.07;+;3.83;86.62
3848;darbietenden;115;1.17;7;0.08;+;3.83;100.49
3849;durchblicken;115;1.17;7;0.08;+;3.83;100.49
3850;Stadthaus;115;1.17;7;0.08;+;3.83;100.49
3851;Stockt;115;1.17;7;0.08;+;3.83;100.49
3852;Thlrn;115;1.17;7;0.08;+;3.83;100.49
3853;Elemen-;132;1.34;8;0.09;+;3.83;115.49
3854;ausgezeichª;132;1.34;8;0.09;+;3.83;115.49
3855;berblickt;132;1.34;8;0.09;+;3.83;115.49
3856;beigegebenen;132;1.34;8;0.09;+;3.83;115.49
3857;bewuátlos;148;1.51;9;0.11;+;3.83;129.36
3858;Ersatzm„nner;148;1.51;9;0.11;+;3.83;129.36
3859;Raubthiere;164;1.67;10;0.12;+;3.83;143.24
3860;Beobachters;164;1.67;10;0.12;+;3.83;143.24
3861;erw„rmte;164;1.67;10;0.12;+;3.83;143.24
3862;Volksschul-;165;1.68;10;0.12;+;3.83;144.36
3863;Beredtsamkeit;165;1.68;10;0.12;+;3.83;144.36
3864;schulgeb„udes;165;1.68;10;0.12;+;3.83;144.36
3865;Wortbiegung;181;1.84;11;0.13;+;3.83;158.24
3866;Bisch”flicher;231;2.35;14;0.16;+;3.83;202.11
3867;Rckschlag;231;2.35;14;0.16;+;3.83;202.11
3868;Schulgeldes;246;2.51;15;0.18;+;3.83;214.85
3869;die”;246;2.51;15;0.18;+;3.83;214.85
3870;Neapolitanischen;312;3.18;19;0.22;+;3.83;272.6
3871;projektirten;330;3.36;20;0.24;+;3.83;288.73
3872;Seidenzucht;330;3.36;20;0.24;+;3.83;288.73
3873;ordentª;412;4.2;25;0.29;+;3.83;360.35
3874;heranzubilden;429;4.37;26;0.31;+;3.83;375.35
3875;Kolonisten;444;4.52;27;0.32;+;3.83;388.09
3876;Ant”nien;445;4.53;27;0.32;+;3.83;389.22
3877;Strauá;754;7.68;46;0.54;+;3.83;658.43
3878;Stechapfel;98;1;6;0.07;+;3.82;85.49
3879;thront;98;1;6;0.07;+;3.82;85.49
3880;zugibt;98;1;6;0.07;+;3.82;85.49
3881;Zurckgekehrten;98;1;6;0.07;+;3.82;85.49
3882;Churer-;98;1;6;0.07;+;3.82;85.49
3883;Distel;98;1;6;0.07;+;3.82;85.49
3884;Obcrhalbstein;98;1;6;0.07;+;3.82;85.49
3885;¯ahm;98;1;6;0.07;+;3.82;85.49
3886;Regleª;114;1.16;7;0.08;+;3.82;99.36
3887;wirkungslos;114;1.16;7;0.08;+;3.82;99.36
3888;Dehnbar;114;1.16;7;0.08;+;3.82;99.36
3889;Disciplinen;114;1.16;7;0.08;+;3.82;99.36
3890;fessoren;114;1.16;7;0.08;+;3.82;99.36
3891;wand-;131;1.33;8;0.09;+;3.82;114.36
3892;Verfassungsrevision;147;1.5;9;0.11;+;3.82;128.24
3893;Quader;163;1.66;10;0.12;+;3.82;142.11
3894;Kaninchen;196;2;12;0.14;+;3.82;170.98
3895;Schnecke;213;2.17;13;0.15;+;3.82;185.98
3896;Chriª;213;2.17;13;0.15;+;3.82;185.98
3897;zinstragend;213;2.17;13;0.15;+;3.82;185.98
3898;abgestumpften;229;2.33;14;0.16;+;3.82;199.85
3899;rhythmischen;326;3.32;20;0.24;+;3.82;284.22
3900;stutzer;360;3.67;22;0.26;+;3.82;314.22
3901;anstreben;360;3.67;22;0.26;+;3.82;314.22
3902;Flugi;424;4.32;26;0.31;+;3.82;369.71
3903;Kb;863;8.79;53;0.62;+;3.82;752.16
3904;Preuáische;898;9.14;55;0.65;+;3.82;783.29
3905;Kaª;1044;10.63;64;0.75;+;3.82;910.39
3906;material;3093;31.5;190;2.24;+;3.82;2695.57
3907;10,0;65;0.66;4;0.05;+;3.81;56.62
3908;556.;65;0.66;4;0.05;+;3.81;56.62
3909;auferstehen;65;0.66;4;0.05;+;3.81;56.62
3910;Ausrechnungen;65;0.66;4;0.05;+;3.81;56.62
3911;BolkSschulwesenS;65;0.66;4;0.05;+;3.81;56.62
3912;L„cherlichkeit;65;0.66;4;0.05;+;3.81;56.62
3913;lischc;65;0.66;4;0.05;+;3.81;56.62
3914;lite-;65;0.66;4;0.05;+;3.81;56.62
3915;niederzuhalten;65;0.66;4;0.05;+;3.81;56.62
3916;poration;65;0.66;4;0.05;+;3.81;56.62
3917;erfreuenden;65;0.66;4;0.05;+;3.81;56.62
3918;geh„ngen;65;0.66;4;0.05;+;3.81;56.62
3919;groáartigste;65;0.66;4;0.05;+;3.81;56.62
3920;sndigt;65;0.66;4;0.05;+;3.81;56.62
3921;schren;65;0.66;4;0.05;+;3.81;56.62
3922;schlaffen;65;0.66;4;0.05;+;3.81;56.62
3923;Strafpredigt;65;0.66;4;0.05;+;3.81;56.62
3924;strebender;65;0.66;4;0.05;+;3.81;56.62
3925;TheodoS;65;0.66;4;0.05;+;3.81;56.62
3926;Umf„ngt;65;0.66;4;0.05;+;3.81;56.62
3927;Volkscharakter;65;0.66;4;0.05;+;3.81;56.62
3928;wohlbegrndete;65;0.66;4;0.05;+;3.81;56.62
3929;zese;65;0.66;4;0.05;+;3.81;56.62
3930;zirkulirt;65;0.66;4;0.05;+;3.81;56.62
3931;successiv;81;0.82;5;0.06;+;3.81;70.49
3932;LehrerberufeS;81;0.82;5;0.06;+;3.81;70.49
3933;merkwrª;81;0.82;5;0.06;+;3.81;70.49
3934;240,000;81;0.82;5;0.06;+;3.81;70.49
3935;bergig;81;0.82;5;0.06;+;3.81;70.49
3936;cQ;81;0.82;5;0.06;+;3.81;70.49
3937;Ehrendingen;81;0.82;5;0.06;+;3.81;70.49
3938;fleiª;81;0.82;5;0.06;+;3.81;70.49
3939;k”nigthum;97;0.99;6;0.07;+;3.81;84.36
3940;fliegender;97;0.99;6;0.07;+;3.81;84.36
3941;Bttel;97;0.99;6;0.07;+;3.81;84.36
3942;bewirthschaftet;97;0.99;6;0.07;+;3.81;84.36
3943;Auswaschung;130;1.32;8;0.09;+;3.81;113.24
3944;Schrch;130;1.32;8;0.09;+;3.81;113.24
3945;neutrale;146;1.49;9;0.11;+;3.81;127.11
3946;Eindrucke;162;1.65;10;0.12;+;3.81;140.98
3947;Hochgestellte;194;1.98;12;0.14;+;3.81;168.73
3948;Sprengt;194;1.98;12;0.14;+;3.81;168.73
3949;abf„llt;195;1.99;12;0.14;+;3.81;169.85
3950;Elfenbein;227;2.31;14;0.16;+;3.81;197.6
3951;Engª;356;3.63;22;0.26;+;3.81;309.71
3952;ibren;356;3.63;22;0.26;+;3.81;309.71
3953;promotion;454;4.62;28;0.33;+;3.81;395.2
3954;Waisenanstalt;503;5.12;31;0.37;+;3.81;437.94
3955;Lehrsatz;550;5.6;34;0.4;+;3.81;478.43
3956;Eramen;730;7.43;45;0.53;+;3.81;635.54
3957;Mittelschule;846;8.62;52;0.61;+;3.81;737.16
3958;1,1;129;1.31;8;0.09;+;3.8;112.11
3959;Grundrechnungsarten;145;1.48;9;0.11;+;3.8;125.98
3960;Lehrerberufe;161;1.64;10;0.12;+;3.8;139.85
3961;Vasen;177;1.8;11;0.13;+;3.8;153.73
3962;Tapeten;209;2.13;13;0.15;+;3.8;181.47
3963;erstatter;209;2.13;13;0.15;+;3.8;181.47
3964;Weinrebe;242;2.46;15;0.18;+;3.8;210.34
3965;Muskeln;482;4.91;30;0.35;+;3.8;418.44
3966;Zumeist;500;5.09;31;0.37;+;3.8;434.56
3967;entfremdet;514;5.23;32;0.38;+;3.8;446.18
3968;Ersparniákasse;709;7.22;44;0.52;+;3.8;616.04
3969;Aufschwung;919;9.36;57;0.67;+;3.8;798.64
3970;entsprungenen;64;0.65;4;0.05;+;3.79;55.49
3971;Entwickelungsstufe;64;0.65;4;0.05;+;3.79;55.49
3972;gewesenem;64;0.65;4;0.05;+;3.79;55.49
3973;reitwilligkeit;64;0.65;4;0.05;+;3.79;55.49
3974;Sdfrankreich;64;0.65;4;0.05;+;3.79;55.49
3975;seliges;64;0.65;4;0.05;+;3.79;55.49
3976;srei;64;0.65;4;0.05;+;3.79;55.49
3977;stndiren;64;0.65;4;0.05;+;3.79;55.49
3978;561.;64;0.65;4;0.05;+;3.79;55.49
3979;>77;64;0.65;4;0.05;+;3.79;55.49
3980;Borst;64;0.65;4;0.05;+;3.79;55.49
3981;wellig;64;0.65;4;0.05;+;3.79;55.49
3982;wuchses;64;0.65;4;0.05;+;3.79;55.49
3983;zweimaligen;64;0.65;4;0.05;+;3.79;55.49
3984;hoffnungsvoller;64;0.65;4;0.05;+;3.79;55.49
3985;Istes;64;0.65;4;0.05;+;3.79;55.49
3986;Kaiserreich;64;0.65;4;0.05;+;3.79;55.49
3987;media;64;0.65;4;0.05;+;3.79;55.49
3988;Nheinfelden;64;0.65;4;0.05;+;3.79;55.49
3989;Eingelaufen;80;0.81;5;0.06;+;3.79;69.36
3990;tadelnd;80;0.81;5;0.06;+;3.79;69.36
3991;abfallend;80;0.81;5;0.06;+;3.79;69.36
3992;vertraten;80;0.81;5;0.06;+;3.79;69.36
3993;Kranª;80;0.81;5;0.06;+;3.79;69.36
3994;Monographien;80;0.81;5;0.06;+;3.79;69.36
3995;Nathhause;80;0.81;5;0.06;+;3.79;69.36
3996;gef„hrdete;96;0.98;6;0.07;+;3.79;83.24
3997;Pr„gte;96;0.98;6;0.07;+;3.79;83.24
3998;Zuverl„áigkeit;96;0.98;6;0.07;+;3.79;83.24
3999;Kirchh”fe;96;0.98;6;0.07;+;3.79;83.24
4000;Lila;96;0.98;6;0.07;+;3.79;83.24
4001;bl„uliche;112;1.14;7;0.08;+;3.79;97.11
4002;unterhaltene;112;1.14;7;0.08;+;3.79;97.11
4003;Erbeinigung;128;1.3;8;0.09;+;3.79;110.98
4004;erfrischt;128;1.3;8;0.09;+;3.79;110.98
4005;Stiefeln;128;1.3;8;0.09;+;3.79;110.98
4006;Firnen;160;1.63;10;0.12;+;3.79;138.73
